#,Date-Time (CET/CEST),Temp,Light,Button Down,Button Up,Host Connected,End of File
2525,10/14/2023 12:00:00,20.98,0.20,,,,
2526,10/14/2023 13:00:00,21.06,0.00,,,,
2527,10/14/2023 14:00:00,21.15,0.00,,,,
2528,10/14/2023 15:00:00,21.23,0.00,,,,
2529,10/14/2023 16:00:00,21.23,0.00,,,,
2530,10/14/2023 17:00:00,21.23,0.00,,,,
2531,10/14/2023 18:00:00,21.28,0.00,,,,
2532,10/14/2023 19:00:00,21.36,0.00,,,,
2533,10/14/2023 20:00:00,21.32,0.00,,,,
2534,10/14/2023 21:00:00,21.36,0.00,,,,
2535,10/14/2023 22:00:00,21.23,0.00,,,,
2536,10/14/2023 23:00:00,21.02,0.00,,,,
2537,10/15/2023 00:00:00,20.89,0.00,,,,
2538,10/15/2023 01:00:00,20.89,0.00,,,,
2539,10/15/2023 02:00:00,20.76,0.00,,,,
2540,10/15/2023 03:00:00,20.72,0.00,,,,
2541,10/15/2023 04:00:00,20.68,0.00,,,,
2542,10/15/2023 05:00:00,20.59,0.00,,,,
2543,10/15/2023 06:00:00,20.55,0.00,,,,
2544,10/15/2023 07:00:00,20.63,0.00,,,,
2545,10/15/2023 08:00:00,20.80,0.00,,,,
2546,10/15/2023 09:00:00,20.93,0.00,,,,
2547,10/15/2023 10:00:00,20.93,0.00,,,,
2548,10/15/2023 11:00:00,20.93,0.00,,,,
2549,10/15/2023 12:00:00,21.06,0.00,,,,
2550,10/15/2023 13:00:00,21.10,0.00,,,,
2551,10/15/2023 14:00:00,21.19,0.00,,,,
2552,10/15/2023 15:00:00,21.19,0.00,,,,
2553,10/15/2023 16:00:00,21.23,0.00,,,,
2554,10/15/2023 17:00:00,21.28,0.00,,,,
2555,10/15/2023 18:00:00,21.32,0.00,,,,
2556,10/15/2023 19:00:00,21.28,0.00,,,,
2557,10/15/2023 20:00:00,21.40,0.00,,,,
2558,10/15/2023 21:00:00,21.40,0.00,,,,
2559,10/15/2023 22:00:00,21.23,0.00,,,,
2560,10/15/2023 23:00:00,21.15,0.00,,,,
2561,10/16/2023 00:00:00,20.98,0.00,,,,
2562,10/16/2023 01:00:00,20.93,0.00,,,,
2563,10/16/2023 02:00:00,20.80,0.00,,,,
2564,10/16/2023 03:00:00,20.76,0.00,,,,
2565,10/16/2023 04:00:00,20.76,0.00,,,,
2566,10/16/2023 05:00:00,20.72,0.00,,,,
2567,10/16/2023 06:00:00,20.68,0.00,,,,
2568,10/16/2023 07:00:00,20.80,0.00,,,,
2569,10/16/2023 08:00:00,20.93,0.00,,,,
2570,10/16/2023 09:00:00,21.15,6.06,,,,
2571,10/16/2023 10:00:00,21.23,5.64,,,,
2572,10/16/2023 11:00:00,21.58,6.68,,,,
2573,10/16/2023 12:00:00,21.83,7.10,,,,
2574,10/16/2023 13:00:00,21.66,0.00,,,,
2575,10/16/2023 14:00:00,21.66,6.06,,,,
2576,10/16/2023 15:00:00,21.75,6.06,,,,
2577,10/16/2023 16:00:00,21.96,6.45,,,,
2578,10/16/2023 17:00:00,22.05,5.85,,,,
2579,10/16/2023 18:00:00,22.39,6.68,,,,
2580,10/16/2023 19:00:00,22.31,0.00,,,,
2581,10/16/2023 20:00:00,22.18,0.00,,,,
2582,10/16/2023 21:00:00,22.01,0.00,,,,
2583,10/16/2023 22:00:00,21.75,0.00,,,,
2584,10/16/2023 23:00:00,21.58,0.00,,,,
2585,10/17/2023 00:00:00,21.36,0.00,,,,
2586,10/17/2023 01:00:00,21.28,0.00,,,,
2587,10/17/2023 02:00:00,21.10,0.00,,,,
2588,10/17/2023 03:00:00,21.06,0.00,,,,
2589,10/17/2023 04:00:00,20.98,0.00,,,,
2590,10/17/2023 05:00:00,20.89,0.00,,,,
2591,10/17/2023 06:00:00,20.89,0.00,,,,
2592,10/17/2023 07:00:00,20.89,0.00,,,,
2593,10/17/2023 08:00:00,21.02,0.00,,,,
2594,10/17/2023 09:00:00,21.06,0.00,,,,
2595,10/17/2023 10:00:00,21.15,0.00,,,,
2596,10/17/2023 11:00:00,20.98,5.85,,,,
2597,10/17/2023 12:00:00,20.80,5.64,,,,
2598,10/17/2023 13:00:00,20.89,0.00,,,,
2599,10/17/2023 14:00:00,20.89,5.85,,,,
2600,10/17/2023 15:00:00,21.02,7.30,,,,
2601,10/17/2023 16:00:00,20.85,7.10,,,,
2602,10/17/2023 17:00:00,20.93,6.47,,,,
2603,10/17/2023 18:00:00,21.28,0.00,,,,
2604,10/17/2023 19:00:00,21.40,0.00,,,,
2605,10/17/2023 20:00:00,21.45,0.00,,,,
2606,10/17/2023 21:00:00,21.49,0.00,,,,
2607,10/17/2023 22:00:00,21.36,0.00,,,,
2608,10/17/2023 23:00:00,21.10,0.00,,,,
2609,10/18/2023 00:00:00,20.98,0.00,,,,
2610,10/18/2023 01:00:00,20.85,0.00,,,,
2611,10/18/2023 02:00:00,20.80,0.00,,,,
2612,10/18/2023 03:00:00,20.72,0.00,,,,
2613,10/18/2023 04:00:00,20.63,0.00,,,,
2614,10/18/2023 05:00:00,20.59,0.00,,,,
2615,10/18/2023 06:00:00,20.50,0.00,,,,
2616,10/18/2023 07:00:00,20.55,0.00,,,,
2617,10/18/2023 08:00:00,20.72,0.00,,,,
2618,10/18/2023 09:00:00,20.85,0.00,,,,
2619,10/18/2023 10:00:00,21.10,6.89,,,,
2620,10/18/2023 11:00:00,21.36,7.30,,,,
2621,10/18/2023 12:00:00,21.49,7.10,,,,
2622,10/18/2023 13:00:00,21.53,0.41,,,,
2623,10/18/2023 14:00:00,21.66,6.89,,,,
2624,10/18/2023 15:00:00,21.79,7.10,,,,
2625,10/18/2023 16:00:00,21.96,7.10,,,,
2626,10/18/2023 17:00:00,20.89,6.47,,,,
2627,10/18/2023 18:00:00,20.46,0.00,,,,
2628,10/18/2023 19:00:00,20.93,0.00,,,,
2629,10/18/2023 20:00:00,21.10,0.00,,,,
2630,10/18/2023 21:00:00,21.15,0.00,,,,
2631,10/18/2023 22:00:00,20.98,0.00,,,,
2632,10/18/2023 23:00:00,20.80,0.00,,,,
2633,10/19/2023 00:00:00,20.76,0.00,,,,
2634,10/19/2023 01:00:00,20.68,0.00,,,,
2635,10/19/2023 02:00:00,20.68,0.00,,,,
2636,10/19/2023 03:00:00,20.55,0.00,,,,
2637,10/19/2023 04:00:00,20.46,0.00,,,,
2638,10/19/2023 05:00:00,20.46,0.00,,,,
2639,10/19/2023 06:00:00,20.37,0.00,,,,
2640,10/19/2023 07:00:00,20.50,0.00,,,,
2641,10/19/2023 08:00:00,20.59,0.00,,,,
2642,10/19/2023 09:00:00,20.76,6.06,,,,
2643,10/19/2023 10:00:00,20.98,6.47,,,,
2644,10/19/2023 11:00:00,21.23,6.68,,,,
2645,10/19/2023 12:00:00,21.32,0.41,,,,
2646,10/19/2023 13:00:00,21.45,7.51,,,,
2647,10/19/2023 14:00:00,21.58,8.14,,,,
2648,10/19/2023 15:00:00,21.66,7.30,,,,
2649,10/19/2023 16:00:00,21.75,0.00,,,,
2650,10/19/2023 17:00:00,21.58,0.00,,,,
2651,10/19/2023 18:00:00,21.45,0.00,,,,
2652,10/19/2023 19:00:00,21.40,0.00,,,,
2653,10/19/2023 20:00:00,21.28,0.00,,,,
2654,10/19/2023 21:00:00,21.32,0.00,,,,
2655,10/19/2023 22:00:00,21.10,0.00,,,,
2656,10/19/2023 23:00:00,20.89,0.00,,,,
2657,10/20/2023 00:00:00,20.80,0.00,,,,
2658,10/20/2023 01:00:00,20.72,0.00,,,,
2659,10/20/2023 02:00:00,20.68,0.00,,,,
2660,10/20/2023 03:00:00,20.68,0.00,,,,
2661,10/20/2023 04:00:00,20.68,0.00,,,,
2662,10/20/2023 05:00:00,20.55,0.00,,,,
2663,10/20/2023 06:00:00,20.50,0.00,,,,
2664,10/20/2023 07:00:00,20.59,0.00,,,,
2665,10/20/2023 08:00:00,20.72,0.00,,,,
2666,10/20/2023 09:00:00,20.98,6.06,,,,
2667,10/20/2023 10:00:00,21.19,6.26,,,,
2668,10/20/2023 11:00:00,21.40,6.26,,,,
2669,10/20/2023 12:00:00,21.49,6.26,,,,
2670,10/20/2023 13:00:00,21.49,0.00,,,,
2671,10/20/2023 14:00:00,21.58,6.26,,,,
2672,10/20/2023 15:00:00,21.66,0.00,,,,
2673,10/20/2023 16:00:00,21.58,0.00,,,,
2674,10/20/2023 17:00:00,21.53,0.00,,,,
2675,10/20/2023 18:00:00,21.53,0.00,,,,
2676,10/20/2023 19:00:00,21.45,0.00,,,,
2677,10/20/2023 20:00:00,21.49,0.00,,,,
2678,10/20/2023 21:00:00,21.53,0.00,,,,
2679,10/20/2023 22:00:00,21.36,0.00,,,,
2680,10/20/2023 23:00:00,21.19,0.00,,,,
2681,10/21/2023 00:00:00,21.10,0.00,,,,
2682,10/21/2023 01:00:00,21.06,0.00,,,,
2683,10/21/2023 02:00:00,20.93,0.00,,,,
2684,10/21/2023 03:00:00,20.89,0.00,,,,
2685,10/21/2023 04:00:00,20.80,0.00,,,,
2686,10/21/2023 05:00:00,20.72,0.00,,,,
2687,10/21/2023 06:00:00,20.72,0.00,,,,
2688,10/21/2023 07:00:00,20.80,0.00,,,,
2689,10/21/2023 08:00:00,20.98,0.00,,,,
2690,10/21/2023 09:00:00,21.06,0.00,,,,
2691,10/21/2023 10:00:00,21.19,0.00,,,,
2692,10/21/2023 11:00:00,21.23,0.00,,,,
2693,10/21/2023 12:00:00,21.28,0.00,,,,
2694,10/21/2023 13:00:00,21.36,0.00,,,,
2695,10/21/2023 14:00:00,21.45,0.00,,,,
2696,10/21/2023 15:00:00,21.45,0.00,,,,
2697,10/21/2023 16:00:00,21.45,0.00,,,,
2698,10/21/2023 17:00:00,21.49,0.00,,,,
2699,10/21/2023 18:00:00,21.49,0.00,,,,
2700,10/21/2023 19:00:00,21.53,0.00,,,,
2701,10/21/2023 20:00:00,21.53,0.00,,,,
2702,10/21/2023 21:00:00,21.53,0.00,,,,
2703,10/21/2023 22:00:00,21.40,0.00,,,,
2704,10/21/2023 23:00:00,21.32,0.00,,,,
2705,10/22/2023 00:00:00,21.15,0.00,,,,
2706,10/22/2023 01:00:00,21.06,0.00,,,,
2707,10/22/2023 02:00:00,21.02,0.00,,,,
2708,10/22/2023 03:00:00,20.89,0.00,,,,
2709,10/22/2023 04:00:00,20.85,0.00,,,,
2710,10/22/2023 05:00:00,20.76,0.00,,,,
2711,10/22/2023 06:00:00,20.80,0.00,,,,
2712,10/22/2023 07:00:00,20.85,0.00,,,,
2713,10/22/2023 08:00:00,20.98,0.00,,,,
2714,10/22/2023 09:00:00,21.02,0.00,,,,
2715,10/22/2023 10:00:00,21.10,0.00,,,,
2716,10/22/2023 11:00:00,21.15,0.00,,,,
2717,10/22/2023 12:00:00,21.23,0.41,,,,
2718,10/22/2023 13:00:00,21.32,0.00,,,,
2719,10/22/2023 14:00:00,21.36,0.83,,,,
2720,10/22/2023 15:00:00,21.40,0.00,,,,
2721,10/22/2023 16:00:00,21.45,0.00,,,,
2722,10/22/2023 17:00:00,21.36,0.00,,,,
2723,10/22/2023 18:00:00,21.40,0.00,,,,
2724,10/22/2023 19:00:00,21.45,0.00,,,,
2725,10/22/2023 20:00:00,21.36,0.00,,,,
2726,10/22/2023 21:00:00,21.40,0.00,,,,
2727,10/22/2023 22:00:00,21.28,0.00,,,,
2728,10/22/2023 23:00:00,21.10,0.00,,,,
2729,10/23/2023 00:00:00,20.93,0.00,,,,
2730,10/23/2023 01:00:00,20.80,0.00,,,,
2731,10/23/2023 02:00:00,20.72,0.00,,,,
2732,10/23/2023 03:00:00,20.63,0.00,,,,
2733,10/23/2023 04:00:00,20.63,0.00,,,,
2734,10/23/2023 05:00:00,20.55,0.00,,,,
2735,10/23/2023 06:00:00,20.50,0.00,,,,
2736,10/23/2023 07:00:00,20.59,0.00,,,,
2737,10/23/2023 08:00:00,20.93,5.85,,,,
2738,10/23/2023 09:00:00,21.92,5.82,,,,
2739,10/23/2023 10:00:00,22.48,6.03,,,,
2740,10/23/2023 11:00:00,22.35,5.82,,,,
2741,10/23/2023 12:00:00,22.26,6.03,,,,
2742,10/23/2023 13:00:00,21.96,0.00,,,,
2743,10/23/2023 14:00:00,21.88,7.51,,,,
2744,10/23/2023 15:00:00,21.32,0.00,,,,
2745,10/23/2023 16:00:00,21.45,5.61,,,,
2746,10/23/2023 17:00:00,21.83,5.82,,,,
2747,10/23/2023 18:00:00,21.92,0.00,,,,
2748,10/23/2023 19:00:00,21.79,0.00,,,,
2749,10/23/2023 20:00:00,21.70,0.00,,,,
2750,10/23/2023 21:00:00,21.58,0.00,,,,
2751,10/23/2023 22:00:00,21.36,0.00,,,,
2752,10/23/2023 23:00:00,21.10,0.00,,,,
2753,10/24/2023 00:00:00,20.89,0.00,,,,
2754,10/24/2023 01:00:00,20.85,0.00,,,,
2755,10/24/2023 02:00:00,20.68,0.00,,,,
2756,10/24/2023 03:00:00,20.59,0.00,,,,
2757,10/24/2023 04:00:00,20.50,0.00,,,,
2758,10/24/2023 05:00:00,20.42,0.00,,,,
2759,10/24/2023 06:00:00,20.37,0.00,,,,
2760,10/24/2023 07:00:00,20.37,0.00,,,,
2761,10/24/2023 08:00:00,20.42,0.00,,,,
2762,10/24/2023 09:00:00,20.59,0.00,,,,
2763,10/24/2023 10:00:00,20.76,5.82,,,,
2764,10/24/2023 11:00:00,20.98,5.64,,,,
2765,10/24/2023 12:00:00,21.23,5.61,,,,
2766,10/24/2023 13:00:00,21.36,0.20,,,,
2767,10/24/2023 14:00:00,21.79,6.89,,,,
2768,10/24/2023 15:00:00,21.62,6.03,,,,
2769,10/24/2023 16:00:00,22.09,6.03,,,,
2770,10/24/2023 17:00:00,22.18,5.41,,,,
2771,10/24/2023 18:00:00,22.22,0.00,,,,
2772,10/24/2023 19:00:00,22.13,0.00,,,,
2773,10/24/2023 20:00:00,22.09,0.00,,,,
2774,10/24/2023 21:00:00,21.96,0.00,,,,
2775,10/24/2023 22:00:00,21.75,0.00,,,,
2776,10/24/2023 23:00:00,21.58,0.00,,,,
2777,10/25/2023 00:00:00,21.45,0.00,,,,
2778,10/25/2023 01:00:00,21.45,0.00,,,,
2779,10/25/2023 02:00:00,21.32,0.00,,,,
2780,10/25/2023 03:00:00,21.28,0.00,,,,
2781,10/25/2023 04:00:00,21.32,0.00,,,,
2782,10/25/2023 05:00:00,21.28,0.00,,,,
2783,10/25/2023 06:00:00,21.23,0.00,,,,
2784,10/25/2023 07:00:00,21.36,0.00,,,,
2785,10/25/2023 08:00:00,21.40,0.00,,,,
2786,10/25/2023 09:00:00,21.40,5.82,,,,
2787,10/25/2023 10:00:00,20.80,5.43,,,,
2788,10/25/2023 11:00:00,20.72,5.61,,,,
2789,10/25/2023 12:00:00,20.76,6.06,,,,
2790,10/25/2023 13:00:00,21.02,0.00,,,,
2791,10/25/2023 14:00:00,21.19,7.30,,,,
2792,10/25/2023 15:00:00,21.32,0.00,,,,
2793,10/25/2023 16:00:00,21.32,0.00,,,,
2794,10/25/2023 17:00:00,21.23,0.00,,,,
2795,10/25/2023 18:00:00,21.15,0.00,,,,
2796,10/25/2023 19:00:00,21.10,0.00,,,,
2797,10/25/2023 20:00:00,21.15,0.00,,,,
2798,10/25/2023 21:00:00,21.10,0.00,,,,
2799,10/25/2023 22:00:00,20.93,0.00,,,,
2800,10/25/2023 23:00:00,20.72,0.00,,,,
2801,10/26/2023 00:00:00,20.63,0.00,,,,
2802,10/26/2023 01:00:00,20.59,0.00,,,,
2803,10/26/2023 02:00:00,20.50,0.00,,,,
2804,10/26/2023 03:00:00,20.46,0.00,,,,
2805,10/26/2023 04:00:00,20.37,0.00,,,,
2806,10/26/2023 05:00:00,20.72,0.00,,,,
2807,10/26/2023 06:00:00,20.93,0.00,,,,
2808,10/26/2023 07:00:00,21.15,0.00,,,,
2809,10/26/2023 08:00:00,21.28,0.00,,,,
2810,10/26/2023 09:00:00,21.28,7.30,,,,
2811,10/26/2023 10:00:00,21.45,6.68,,,,
2812,10/26/2023 11:00:00,21.70,7.30,,,,
2813,10/26/2023 12:00:00,21.83,7.10,,,,
2814,10/26/2023 13:00:00,21.92,1.66,,,,
2815,10/26/2023 14:00:00,21.96,6.89,,,,
2816,10/26/2023 15:00:00,22.05,7.10,,,,
2817,10/26/2023 16:00:00,22.13,0.00,,,,
2818,10/26/2023 17:00:00,22.05,0.00,,,,
2819,10/26/2023 18:00:00,22.05,0.00,,,,
2820,10/26/2023 19:00:00,22.01,0.00,,,,
2821,10/26/2023 20:00:00,22.01,0.00,,,,
2822,10/26/2023 21:00:00,22.05,0.00,,,,
2823,10/26/2023 22:00:00,21.83,0.00,,,,
2824,10/26/2023 23:00:00,21.70,0.00,,,,
2825,10/27/2023 00:00:00,21.58,0.00,,,,
2826,10/27/2023 01:00:00,21.53,0.00,,,,
2827,10/27/2023 02:00:00,21.45,0.00,,,,
2828,10/27/2023 03:00:00,21.36,0.00,,,,
2829,10/27/2023 04:00:00,21.28,0.00,,,,
2830,10/27/2023 05:00:00,21.23,0.00,,,,
2831,10/27/2023 06:00:00,21.23,0.00,,,,
2832,10/27/2023 07:00:00,21.28,0.00,,,,
2833,10/27/2023 08:00:00,21.40,0.00,,,,
2834,10/27/2023 09:00:00,21.49,0.00,,,,
2835,10/27/2023 10:00:00,21.70,6.89,,,,
2836,10/27/2023 11:00:00,21.92,7.10,,,,
2837,10/27/2023 12:00:00,22.05,0.00,,,,
2838,10/27/2023 13:00:00,22.05,7.30,,,,
2839,10/27/2023 14:00:00,22.22,6.89,,,,
2840,10/27/2023 15:00:00,22.43,6.47,,,,
2841,10/27/2023 16:00:00,22.56,6.26,,,,
2842,10/27/2023 17:00:00,22.52,6.65,,,,
2843,10/27/2023 18:00:00,22.56,6.26,,,,
2844,10/27/2023 19:00:00,22.43,2.49,,,,
2845,10/27/2023 20:00:00,22.35,2.91,,,,
2846,10/27/2023 21:00:00,22.35,4.16,,,,
2847,10/27/2023 22:00:00,22.05,3.53,,,,
2848,10/27/2023 23:00:00,21.58,0.00,,,,
2849,10/28/2023 00:00:00,21.32,0.00,,,,
2850,10/28/2023 01:00:00,21.19,0.00,,,,
2851,10/28/2023 02:00:00,20.98,0.00,,,,
2852,10/28/2023 03:00:00,20.93,0.00,,,,
2853,10/28/2023 04:00:00,20.85,0.00,,,,
2854,10/28/2023 05:00:00,20.80,0.00,,,,
2855,10/28/2023 06:00:00,20.76,0.00,,,,
2856,10/28/2023 07:00:00,20.98,0.00,,,,
2857,10/28/2023 08:00:00,21.06,0.00,,,,
2858,10/28/2023 09:00:00,21.10,0.00,,,,
2859,10/28/2023 10:00:00,21.19,0.00,,,,
2860,10/28/2023 11:00:00,21.23,0.00,,,,
2861,10/28/2023 12:00:00,21.32,0.00,,,,
2862,10/28/2023 13:00:00,21.40,0.00,,,,
2863,10/28/2023 14:00:00,21.49,0.00,,,,
2864,10/28/2023 15:00:00,21.49,0.00,,,,
2865,10/28/2023 16:00:00,21.45,0.00,,,,
2866,10/28/2023 17:00:00,21.40,0.00,,,,
2867,10/28/2023 18:00:00,21.36,0.00,,,,
2868,10/28/2023 19:00:00,21.28,0.00,,,,
2869,10/28/2023 20:00:00,21.23,0.00,,,,
2870,10/28/2023 21:00:00,21.19,0.00,,,,
2871,10/28/2023 22:00:00,21.02,0.00,,,,
2872,10/28/2023 23:00:00,20.80,0.00,,,,
2873,10/29/2023 00:00:00,20.63,0.00,,,,
2874,10/29/2023 01:00:00,20.50,0.00,,,,
2875,10/29/2023 02:00:00,20.37,0.00,,,,
2876,10/29/2023 03:00:00,20.25,0.00,,,,
2877,10/29/2023 04:00:00,20.16,0.00,,,,
2878,10/29/2023 05:00:00,20.07,0.00,,,,
2879,10/29/2023 06:00:00,20.07,0.00,,,,
2880,10/29/2023 07:00:00,20.25,0.00,,,,
2881,10/29/2023 08:00:00,20.42,0.00,,,,
2882,10/29/2023 09:00:00,20.46,0.00,,,,
2883,10/29/2023 10:00:00,20.50,0.00,,,,
2884,10/29/2023 11:00:00,20.59,0.00,,,,
2885,10/29/2023 12:00:00,20.63,0.00,,,,
2886,10/29/2023 13:00:00,20.68,0.00,,,,
2887,10/29/2023 14:00:00,20.72,0.00,,,,
2888,10/29/2023 15:00:00,20.72,0.00,,,,
2889,10/29/2023 16:00:00,20.68,0.00,,,,
2890,10/29/2023 17:00:00,20.59,0.00,,,,
2891,10/29/2023 18:00:00,20.59,0.00,,,,
2892,10/29/2023 19:00:00,20.50,0.00,,,,
2893,10/29/2023 20:00:00,20.50,0.00,,,,
2894,10/29/2023 21:00:00,20.46,0.00,,,,
2895,10/29/2023 22:00:00,20.29,0.00,,,,
2896,10/29/2023 23:00:00,20.25,0.00,,,,
2897,10/30/2023 00:00:00,20.07,0.00,,,,
2898,10/30/2023 01:00:00,20.12,0.00,,,,
2899,10/30/2023 02:00:00,20.03,0.00,,,,
2900,10/30/2023 03:00:00,19.90,0.00,,,,
2901,10/30/2023 04:00:00,19.90,0.00,,,,
2902,10/30/2023 05:00:00,19.86,0.00,,,,
2903,10/30/2023 06:00:00,19.82,0.00,,,,
2904,10/30/2023 07:00:00,19.99,0.00,,,,
2905,10/30/2023 08:00:00,20.16,3.32,,,,
2906,10/30/2023 09:00:00,20.46,3.12,,,,
2907,10/30/2023 10:00:00,20.76,3.74,,,,
2908,10/30/2023 11:00:00,20.93,3.53,,,,
2909,10/30/2023 12:00:00,21.23,4.16,,,,
2910,10/30/2023 13:00:00,21.23,4.37,,,,
2911,10/30/2023 14:00:00,21.36,5.82,,,,
2912,10/30/2023 15:00:00,21.53,5.20,,,,
2913,10/30/2023 16:00:00,21.70,4.99,,,,
2914,10/30/2023 17:00:00,21.53,143.04,,,,
2915,10/30/2023 17:03:52,,,Logged,,,
2916,10/30/2023 17:03:54,,,,Logged,Logged,Logged
